dias_atraso,limite_credito,fecha_activacion,probabilidad_default_TC,tiene_cuenta,sector,ciudad,TC_garantizada,id_ocupacion,id_tipo_ocupacion,nombre_ocupacion,fecha_nacimiento,id
0.0,0.1099821996439928,2023-11-14,,True,LOS FRAILES,SANTO DOMINGO ESTE,,,,,1993-02-12,32fc910bd2693c9a5312d871bc78e35624f03830049844af45613d946997e770
0.0,0.0939818796375927,2023-09-22,0.0560974779339689,True,PLAYA OESTE,PUERTO PLATA,False,,,,1986-07-15,77ce214cd63ad238f57fe6584b3072f3fd320293b7d1e3e087c90e754721bafb
0.0,0.0299805996119922,2024-01-15,,True,OTRA BANDA,HATO MAYOR,True,229.0,6.0,Asesor,2002-03-04,46a17b3b1816080e9c00961b1da9dbfa4d5f207d945228a3d78234bff77028d4
0.0,0.0199803996079921,2024-02-10,,True,LOS GIRASOLES,BAORUCO,True,58.0,3.0,Estudiante,2002-04-17,bb2f27513ad777202a52510160b04afaa3907b06fe9e60c337d1105da6e952a5
0.0,0.0879817596351927,2024-01-15,0.0664629956891863,False,VILLA FRANCISCA,LA VEGA,False,195.0,2.0,Otros,1997-09-04,15d8f64d1af84d2c6a82955add799ecccebebdcf49de12cd91c7c6579d65070f
0.0,0.0299805996119922,2023-08-19,,True,SANTO DOMINGO,LA VEGA,,,,,1996-07-17,545a5bc0a530c4d47b94e5ffa19c467cd8974f331a51cec5a3bc7e21ed814ece
0.0,0.0399807996159923,2024-02-14,0.2144740052598502,False,CIUDAD UNIVERSITARIA,DISTRITO NACIONAL,False,217.0,6.0,Abogado,1995-10-23,7ab145c7a1e13ff145890411c811296d02f62b39ce14a58eb71e932e490eafd6
0.0,0.0259805196103922,2023-07-18,,False,,,False,,,,1983-02-12,9dff438d29e4c1d51d57a94fa8fb6d7a3a13ea5a5943d3a50d30b5d7736592d5
0.0,0.0219804396087921,2023-07-21,0.0339355726144566,False,,,False,,,,1999-09-23,06546fb7515e66bcfab6570a355607c90054a7e052a6ddea11e5293eb84229ac
0.0,0.2599851997039941,2023-10-26,0.0127803726705855,True,BRISAS DEL ESTE,BAORUCO,False,,,,1977-02-11,1deac1f181948aa4aec16e8aef052dea9bf7edbeb36276a0d5280d569977bb6a
0.0,0.0139802796055921,2023-10-24,0.0758518425427777,True,RES.  ROMANA DEL OESTE,LA ROMANA,False,,,,2001-01-01,d10bf905b0b6d39544f7a5d0691bdb6523859af3e430be414b0503b9c6e3d0a4
0.0,0.0799815996319926,2024-01-26,0.130418185852268,True,EVARISTO MORALES,DISTRITO NACIONAL,False,264.0,6.0,Empresario Privado,1990-03-18,be8be630a5a33ef048e3ae0b16b04061a4a88c3a317210fb554a1f20eff78e7e
0.0,0.1099821996439928,2024-01-09,0.0405339759860753,True,EL BARRIO,BARAHONA,False,169.0,2.0,Ingeniero,1983-07-27,969ed60aac393bf43e1dfbe221cd994c877473054c5ead949224d201fffa4993
0.0,0.0199803996079921,2024-02-26,0.2159218313995068,True,ALMA ROSA,SANTO DOMINGO,True,80.0,1.0,Militar,1997-11-19,24cae9abaaf97edcb92cd42691e6c3c824f337b76cdc3c733b638d579471de25
0.0,0.0999819996399928,2023-10-28,0.077420862925564,True,SANTO DOMINGO,LA VEGA,False,,,,1987-10-24,9cd2bf60105351ee92f7b54663bed919141796ee6d1e66978a396b92623c200a
0.0,0.009980199603992,2024-01-13,0.1544075143208583,True,OCOA,PERAVIA,False,269.0,6.0,Farmaceutico,2003-02-13,bbcbe3e020eb0b239808a6250238cbfba1decff83fa4fa8744e871d0a5bd2464
0.0,0.0199803996079921,2023-11-24,0.1477593862351446,True,LOS RIOS,DISTRITO NACIONAL,False,,,,1996-04-24,41d83fc55bfc3ca2ec7cdcba927645fd382110495dc8e765b57cfc6e99e88e14
0.0,0.0399807996159923,2023-09-14,,True,OTRA BANDA,EL VALLE,,,,,1994-08-20,b99806b31358c12f104e8663b970b86ad850d9578bf8f886ed61ee457f010fcf
0.0,0.009980199603992,2023-07-05,0.2894798605796146,True,GRULLON PRIMERA ETAPA,DUARTE,False,,,,1997-05-31,0189a46d5212c16843062d078a4be31dca458f2e92d56b4e742faf4db4724c96
0.0,0.3299865997319946,2023-11-09,0.0179695330516978,True,MEJORAMIENTO SOCIAL,DISTRITO NACIONAL,False,,,,1982-10-10,d1f60a23b32416729391607a0fc2eeee438e4c3dffdf38b8389eb0cee616bef0
0.0,0.0299805996119922,2023-08-31,,True,LOS TRINITARIOS,SANTO DOMINGO ESTE,,,,,1998-04-29,29fb2895c862164c56f0d6bde4135c2158e2372d62af99076ca5ccba205ebd3d
0.0,0.0499809996199924,2024-01-11,0.1126790283459847,True,EL ALMIRANTE,SANTO DOMINGO,False,220.0,6.0,Agente de Viajes,1998-12-15,c148fe66a9b5db662dcaea6e88172e4cd705f47373f401f1adc12076f5887779
0.0,0.009980199603992,2023-10-03,,True,ALMA ROSA,SANTO DOMINGO ESTE,,,,,1998-02-17,8c67b2bf4d61e491609f4fb140bf67ceb5039c0f723ddfa776edc1cc1e6f4a29
0.0,0.1719834396687933,2024-02-13,0.0588592397737815,True,MANOGUAYABO,SANTO DOMINGO,False,216.0,5.0,Desempleado,1996-12-05,4af30d2bbdb0d5163c50c10684f313b32f752836735fa0ca34910e1fe5eb7264
0.0,0.0199803996079921,2023-12-27,0.3010968848186111,True,EVARISTO MORALES,DISTRITO NACIONAL,True,274.0,6.0,Ingeniero,2000-05-26,a591e13e0629ae445989a737b32ac155df7e38e106033dc70ab502d012cd7862
0.0,0.0199803996079921,2023-09-25,,True,LOS RIOS,BAORUCO,True,,,,2000-03-09,8590f1189175b74257c458752b114065a1dd23220fdfe676ebc7947e47d6d98a
0.0,0.0199803996079921,2024-01-31,,True,ALAMEDA,SANTO DOMINGO,True,241.0,6.0,Cajero,2001-10-17,3b91e3399ecd390385fa15b69c4698b0a5e2c5fc4ad3239cb824df5f2004ddcc
0.0,0.0219804396087921,2023-07-29,,True,,Higüey,,,,,1985-09-01,f6c2bf19cba0a3b3d629d1c911201ad43dee92b6f30080afd8c0aa05efe742e9
0.0,0.0599811996239924,2023-08-21,,True,PIANTINI,SANTO DOMINGO DE GUZMAN,,,,,1993-02-25,9faa8bfb3d9442bec5179ab7080e4e5a65bd8efe508b8ffe30ec21eb6b765d1c
0.0,0.0419808396167923,2024-01-23,0.291644938388568,True,URBANIZACIÓN THOMEN,MARÍA TRINIDAD SÁNCHEZ,False,242.0,6.0,Camarero,2000-07-25,bcf9beb6f7ac0f5b4eb73d2b47f4bc655bad228fc05356c3dc31d007043faf25
0.0,0.0559811196223924,2023-09-22,,True,PUEBLO ARRIBA,SAN JOSE DE OCOA,,,,,1998-11-23,1c1d3949d8ce8f3b9e704f5e71104709746ccaba26e03f47862a578b503f0e59
0.0,0.0199803996079921,2024-01-31,0.212915467000343,True,PLAYA OESTE,PUERTO PLATA,False,237.0,6.0,Banquero,1985-08-15,135617f238120dce211092e21308b95fbf5bfa862c5c859b9d222ec8b44e80d0
0.2542372881355932,0.009980199603992,2023-10-12,0.1077115807638597,True,SAN LUIS,SANTO DOMINGO,False,,,,1996-06-24,87282fbcb21d273422227eb0346ca81e26425accf8cf7673967d7bc3ca663ceb
0.0,0.009980199603992,2023-09-06,,True,CENTRAL ROMANA,LA ROMANA,,,,,1999-03-04,7addf9346517afa16a2e36d03abadf0a59de246fb415b28d1a9e961ff82f1488
0.0,0.0319806396127922,2024-01-13,0.085188075435442,True,VILLA LIBERACION,MONSEÑOR NOUEL,False,251.0,6.0,Comerciante,1982-05-30,99d7761c8650ec85e0f6e4c604c4333c00f567d157f3c8e174dc605eb768490d
0.0,0.0399807996159923,2023-11-26,0.1541224670261749,True,VILLA BAYAGUANA (PROYECTO INVI,MONTE PLATA,False,,,,1972-01-25,193006317d57a6e6452d3fd45b6d84d784449797223502aa9711dd805a330ff1
0.0,0.009980199603992,2024-02-21,,True,LOS FRAILES,SANTO DOMINGO,True,316.0,6.0,Tecnico,1984-10-11,885e2d9a110a319476859021850a9915a59b76f017391e92b61c270255b7164e
0.0,0.0539810796215924,2024-02-21,0.1848348603041719,True,MICHES O HIGUEY,EL SEIBO,False,300.0,6.0,Otros,1999-08-06,fd228461b406d9ddc5ce2a32bedcada3e26c730873aca1e7bd878047f9102e3a
0.0,0.0399807996159923,2023-12-26,0.0932043885470023,True,CRISTO REY,DISTRITO NACIONAL,False,,,,2001-01-24,878bdcc3e86bf4c732c17d2d5e8d6fc1124cfd1830350ff39a575bd564af940f
0.0,0.0199803996079921,2023-11-10,0.4241626918873594,True,BAYONA,SANTO DOMINGO,True,,,,1989-01-02,03d03253c56c2fe0e368368d6f2773e5ffca2560d6e1d53c319b25aa76145138
0.0,0.0299805996119922,2024-02-02,0.1464857030852879,True,JOHN F. KENNEDY,SAN PEDRO DE MACORÍS,False,264.0,6.0,Empresario Privado,1997-06-29,f2a0c874e74b6f7d99ab3dd48abf37cccc819cf145b255a9fd768009561f3bf1
0.0,0.1539830796615932,2023-07-28,,True,LAS COLINAS,SANTIAGO,False,,,,1991-01-25,5075a7e32f36c0f5d973d66890606fa3df1f434d4fafc73430edba7f0cb7c64c
0.0,0.0439808796175923,2023-07-21,0.0630132363228857,True,LAS CANAS,LA VEGA,False,,,,1986-07-09,561b09bc97b00701bfea10a25897c5d44509c8ece1c803d5b30ddfa79baa6107
0.0,0.009980199603992,2023-08-30,,True,PIEDRA BLANCA,BAJOS DE HAINA,,,,,1977-05-16,34e9920a8129a395ffb452ecbcc9af8db91c41faada0f8159a43da3cd00a8b69
0.0,0.0359807196143922,2024-01-16,0.1682730042127271,True,CRISTO REY,DISTRITO NACIONAL,False,312.0,6.0,Servicio domestico,1987-11-18,bacd6e82937d240f4fdbe98fd70488cbf40dbf3ac046e8ff9660a1f17c294c9a
0.0,0.0199803996079921,2023-08-03,0.1175814032702083,True,GUATAPANAL,MONTE CRISTI,False,,,,1984-12-24,065b62649e7aae6be64b319c5d919e535d4dcf01dfe5ed64c123d8051671187e
0.0,0.0199803996079921,2023-08-08,0.1632873549259766,True,GUARICANO,SANTO DOMINGO,False,,,,1995-06-22,b63e4a5b1ce2343faa8bf8c734ff96c13501f25b3049ce983d00d4dcfd22b82a
0.0,0.6759935198703974,2023-12-27,0.0352132926164818,True,BELLA VISTA,DISTRITO NACIONAL,False,,,,1971-11-28,b842f30c24634381efebffb4ee675d07a0adc0987858594337d4915876c2398e
0.0,0.0239804796095921,2023-08-31,,True,HERRERA,SANTO DOMINGO OESTE,,,,,1981-06-30,45cb6c0eda15cb23c403f65d087974e9313ee44ab403f193edb52186225c7187
0.0,0.0899817996359927,2024-01-17,0.1755422787516065,True,LA ESPERILLA,DISTRITO NACIONAL,False,227.0,6.0,Analista,1993-09-22,c1f5263a9c5cb7e29b1c94c9168174ac5be95a6ffff694722c4f75ea8b75ee8d
0.0,0.0199803996079921,2023-07-06,,True,MINERVA O SIMON BOLIVAR,SANTIAGO,False,,,,1991-09-22,2b3850f86c10670be908cf975a46dc490996d6494e1d12f0b72faaa5d062a456
0.0,0.0279805596111922,2023-07-03,,True,,Santiago,,,,,1999-08-24,e0eb07b6d3dfd230ad8d177a41a158facdcf3ac4d8f7ed8ad440a02e5a4ee17d
0.0,0.1599831996639932,2023-08-07,0.0685308366285163,True,VILLA JUANA,DISTRITO NACIONAL,False,,,,1982-12-02,520b5c70f3be7f5b7798f02d367ccad2c5cb363f2efaf29ab8b80c4d99fd59ad
0.0,0.1119822396447929,2023-10-18,,True,EL ENSUENO,SANTIAGO,,,,,1997-01-08,68be00af32725d50bef5af173d0f514afbc35869e4845941553500151014dcf4
0.0,0.1099821996439928,2024-02-01,0.046112430503588,True,SANTO DOMINGO,LA VEGA,False,219.0,6.0,Administrador,1990-11-04,5da8b6e570054e135d33263f85def846f51cfcbcc6faefd7b98d2e813abd7f48
0.0,0.0159803196063921,2023-11-05,0.0239317132184283,True,VILLA FLORES,SAN JUAN,False,,,,1992-10-04,62748ceafd208d4f9c5ab09ddc74e9b56f0a56fa6ca4e2648a831687e43279b6
0.0,0.1219824396487929,2023-07-22,0.0283380412671023,True,LOS MOLINA,SAN CRISTOBAL,False,,,,1985-04-14,864be18eed53a86b98d951f8650de9e82d3fe56ebb1c52e7bc89bcd461bc4391
0.0,0.0139802796055921,2023-08-16,,True,PUEBLO VIEJO,RIO VERDE ARRIBA,,,,,1997-10-26,f3f34d833c64383d88fd66531a3954b9264000d8a724cedf35a496c800edb411
0.0,0.249984999699994,2023-08-11,,True,,,,,,,1979-09-15,01d63a690435900f5888e8f70bbfd7249e8520cff72b3451544a0f1b23debe01
0.0,0.0199803996079921,2024-02-07,0.1263583547625931,True,LOS TRINITARIOS,SANTO DOMINGO,False,217.0,6.0,Abogado,1993-02-01,7c845bfdc7c5c768aea2200eee2c88d7a9113f2b55701efeed125c6032ceb5f8
0.0,0.2039840796815936,2023-10-12,0.1852832239161377,True,HAINAMOSA,SANTO DOMINGO,False,,,,1982-05-19,2806d5d0fc9b7e3408262af7326f9edf736b8d4b09d3b7a819b944b493ec27d4
0.0,0.009980199603992,2023-10-10,,False,HERRERA,SANTO DOMINGO,True,,,,1994-12-24,eafc55744b7eeaad8d5e0c49a550668ceeeb18137128381f27147fd329d13ff8
0.0,0.009980199603992,2023-11-08,0.1729095451927237,True,RENACIMIENTO,DISTRITO NACIONAL,False,,,,2001-08-08,cd7eac5cd20f5e55e6582a62187c3d21408d5cf623ff301036aa8176dfa890d6
0.0,0.0199803996079921,2023-10-10,0.1457876379343181,True,LA AGUSTINA,DISTRITO NACIONAL,False,,,,2002-01-29,68a5fd952a5beef8fb2b12512b87d35bbdc9f83fa89dbfb63b2f0b85986a128d
0.0,0.009980199603992,2023-11-16,,True,GAZCUE,SANTO DOMINGO DE GUZMAN,,,,,1996-08-09,d34f25b7f6515f1cc86e7c691eea01133956d07d14f892ca4d37e3e5be9640da
0.0,0.0299805996119922,2024-01-24,,True,RENACIMIENTO,DISTRITO NACIONAL,True,286.0,6.0,Medico,1995-01-31,9d68818ddf57c5a473e9e86c4bc17acddbc0566c6d2b9279a47b0b8a565803d3
0.0,0.0139802796055921,2023-11-22,,True,LOS MAMEYES,SANTO DOMINGO ESTE,,,,,1987-12-22,2d62ac119e86241ec22050a606232b18379eaac77c4f764e754d6b56ba775a82
0.0,0.0479809596191923,2023-12-30,0.0464180377573336,True,LOS GIRASOLES,BAORUCO,False,159.0,2.0,Empresario Privado,1991-09-20,9414b53609b8016d707f009a7c8b42e10e7e58495aff7ef0ee6134584511d425
0.0,0.0399807996159923,2023-07-18,0.1214783173442396,True,VILLA OLIMPICA,SANTIAGO,False,,,,1990-11-06,d98aa0a436468b6b876f80e3b91b2c3b1014ebfef1da36975369b729714d6083
0.0,0.0199803996079921,2023-11-21,0.1213492190150761,True,MIRAMAR,SAN PEDRO DE MACORIS,False,,,,1992-12-14,583bd73f4be1dd0884621a7c771541e776160b9c3a613d4b58db98cf0917b2d8
0.0,0.0159803196063921,2023-11-21,0.1907925249677804,True,VILLA OLIMPICA,SANTIAGO,False,,,,1995-08-09,5c9f9398a439b132200ef2f16ae99c7d2b282f31478b4a364c13f28e6b2cefb2
0.0,0.2199843996879937,2023-11-25,0.062698084787727,True,ENSANCHE QUISQUEYA,LA ROMANA,False,,,,1995-09-28,6901ede70a81e671dc39d41dd0dee02597816feb815322bb1c505cb50b726777
0.0,0.009980199603992,2023-09-14,,True,LA CIENAGA,SAN FRANCISCO DE JACAGUA,,,,,1997-06-22,b22509d7d0a7d548eb8bcd45e881cfac1f2d61fb9f3955ce831a0712a8011fd6
0.0,0.0799815996319926,2023-09-06,0.1124362166234844,True,LA PARED,SAN CRISTÓBAL,False,141.0,2.0,Carpintero,1984-11-06,a739f7a110e666d530bd2ecfbc4adbbc14bdb373d918aa0ec3b9af4365d390ed
0.0,0.0339806796135922,2023-11-16,0.1647838802648588,True,LA MALENA,LA ALTAGRACIA,False,,,,1993-10-21,0e4e21fd3244e0a25390456f0d8df5983c676f9a6958a971b042c169a2fa95a2
0.0,0.1559831196623932,2023-10-24,,True,,La Vega,,,,,1988-08-15,b8cd9396568a3419901d7a2f186cb5ebe009d9ebbcb3726de843291882e23bb7
0.0,0.0419808396167923,2024-02-07,0.2048484829953008,True,LOS MINA NORTE,SANTO DOMINGO,False,6.0,1.0,Abogado,1962-12-04,52dfadd3eae2f9c229b743fd59ade042149e3d068a73c4d8b836c2990d35c6b8
0.0,1.0,2023-09-08,,True,LOS PRADOS,SANTO DOMINGO DE GUZMAN,,,,,1971-06-16,183c67809f6d7bbb6d93fafb0c0f021fde82e1251b088592c734e84e7de547f3
0.0,0.4059881197623952,2024-02-08,0.1671849033455599,True,LOS CACICAZGOS,DISTRITO NACIONAL,False,219.0,6.0,Administrador,1988-11-30,90d8716c519b6f7cefaec0c329d7050de1a5f74d22418c4133d1114050c75f30
0.0,0.0499809996199924,2023-09-20,0.2718200211288264,True,LOS FRAILES,SANTO DOMINGO,False,,,,1997-08-20,7d68a0843cfdeee05e77098c69a1aed2f332f18c02f10683a095d44200b63d7d
0.0,0.0299805996119922,2023-07-22,0.1624308685919713,True,PEKIN,SANTIAGO,False,,,,2001-02-20,793ca9c99f37ec6f95c0c60fb2b6af7eb473b07224d17545002ced035e51cf4f
0.0,0.1599831996639932,2024-02-07,0.1135792351036151,True,VILLA MELLA,SANTO DOMINGO,False,146.0,2.0,Comerciante,1984-11-13,2cd725944d075e8068d5d2e0874c392969cda3f4125cc1ac69390313dcfeedab
0.0,0.0479809596191923,2024-03-01,0.2544446065313654,True,LAS CANAS,SANTO DOMINGO,False,104.0,1.0,Supervisor,1993-06-24,f104cf249cefcf803fa17aa970f0f8c40051bd561ebe5d79954522a246d9763e
0.0,0.009980199603992,2023-10-20,,True,DONA ANTONIA,MONTE CRISTI,True,,,,2002-01-18,696817fdbfc697533c94c62b08e68d3d336144b1d34def6e33cc1619b8d00b23
0.0,0.0319806396127922,2023-08-12,,True,GUARICANO,SANTO DOMINGO NORTE,,,,,1981-02-21,da0577edd62b96d319e4c6040c38bacb76efcfc68eace77e5ac0871ef9e6e9ed
0.0,0.0199803996079921,2023-11-11,0.7465828290092453,True,VILLA FARO,SANTO DOMINGO,True,,,,1985-09-01,540721de9e879a2a843986f6d533982e3293dd8926edabcfc86ee75bdcb91b72
0.0,0.009980199603992,2023-10-09,,True,LA ALTAGRACIA,FUNDACION,,,,,1990-02-02,4be09ce4e9d7b4f37ca10424d8da820389631b45bd05cda2efc3dce5a63eaf88
0.0,0.0999819996399928,2023-09-04,,True,,Los Alcarrizos,,,,,1987-01-31,92294172fd0562ca4f1d02342d320e02107f3f43478d0608ad63c52576ac8299
0.0,0.4219884397687953,2024-02-01,0.1454968777957143,True,ZONA UNIVERSITARIA,DISTRITO NACIONAL,False,274.0,6.0,Ingeniero,1993-09-20,bb3b80680bbc5401d0541edc91fcdc91fd4c174db2d1ed01989a0618012be5fd
0.0,0.0899817996359927,2024-01-25,0.1845018366808739,True,CENTRO HISTORICO DE PUERTO PLA,PUERTO PLATA,False,146.0,2.0,Comerciante,1990-02-20,fefccac777880d456a4d4a6d6801f881a979da2eeaeac4cc9e6decbb42b51fa2
0.0,0.0599811996239924,2023-07-31,0.0580188066616137,True,EVARISTO MORALES,DISTRITO NACIONAL,False,,,,1995-04-11,d2978c8ead8cf57986348a1a5d91bc39e5fd642062d024eeefd85cd94a87ca8f
0.0,0.009980199603992,2023-10-18,0.2378971616831223,True,HERRERA,SANTO DOMINGO,False,,,,2000-01-03,db4dd904fd5af8e699ffea6e355f3750f1ae1c9679557928b7bd8b261dfd1442
0.0,0.4199883997679953,2024-03-01,0.0558559418892555,True,,,False,219.0,6.0,Administrador,1996-04-30,1f0a244f657bb34cd44223e66718c87ad3200d881b0937bc41e5b32aa394a267
0.0,0.0239804796095921,2024-03-01,0.1238529299461093,True,LOS MANANTIALES,LA ALTAGRACIA,False,249.0,6.0,Chofer,1991-02-15,155fb029e8950d3ac712cfd08074f9110855a23ec709c69512d5b31e932227da
0.0,0.2999859997199944,2024-01-17,0.163218995967464,True,EL SALADO,LA ALTAGRACIA,False,177.0,2.0,Maestro de construccion,1979-01-03,a05e9a2fab1bea173aba0f5fd0b3b97ce0ab57e63b7549c9bb04e4fe6f3c1139
0.0,0.1999839996799936,2023-07-13,0.1575815108784122,True,EL MILLON,DISTRITO NACIONAL,False,,,,1988-04-25,432f10c60f43f5cbef1aa778e3093fc50a7b4f67c895bb67d79cf0293a63a0a6
0.0,0.5239904798095962,2023-09-06,,True,LOS TRINITARIOS,SANTO DOMINGO ESTE,,,,,1992-11-27,5793a71414c94deb6bf16a72d830a790b915af902c28e6472dca61f6b1475705
0.0,0.0199803996079921,2023-09-23,,True,PADRE LAS CASAS,PUERTO PLATA,,,,,1966-05-26,04903a28ca1b2457dad741954b2fc0eddbf76fd48f5b0573406fd1d7f0582e45
0.0,0.0439808796175923,2023-09-29,0.1832382693132797,True,SAN ISIDRO,SANTO DOMINGO,False,80.0,1.0,Militar,1987-05-05,6bfca44d21ec0402f2c8bea7a8f20c946b0fc6142217800d57b7f09ca560d2ff
0.0,0.2399847996959939,2024-02-08,0.1474130146446813,True,,,False,288.0,6.0,Mercadologo,1986-01-29,1a8056e207f0678abd04a3490fed64e8afb3eb7def81b3b4db0eaf7319b162de
0.0,0.0219804396087921,2024-01-26,0.1068175034596171,True,GUARICANO,SANTO DOMINGO,False,80.0,1.0,Militar,1996-03-05,e471340c57d8bcdcde845cce29d181b4ad013b3fc3041ed2c603bb1e78fce0a3
0.0,0.1799835996719934,2023-10-30,0.0925289995205658,True,SAN JOSE DE MENDOZA,SANTO DOMINGO,False,,,,1994-04-18,1fb41474340b7043db28117b7fdc5aa8f7911f1927ee7c9cf65d7a90fd04eca5
0.0,0.0599811996239924,2023-07-04,0.1320534725705269,True,EL DISTRITO,SAN CRISTOBAL,False,,,,1996-01-03,afb168d0b7919072e5d2eaad9646e528f2d3ebf40897e8bdda42462276e3a275
0.0,0.0399807996159923,2024-02-23,0.1090084177321943,True,SANTO DOMINGO,LA VEGA,False,241.0,6.0,Cajero,2002-10-04,18c1ec7996ce536dd08373a25f1084efb63492763b2ddffaaaf85cb2883c1bf0
0.0,0.0239804796095921,2024-01-18,0.1101381027733323,True,VILLA ESPANA,LA ROMANA,False,311.0,6.0,Secretaria,1976-01-13,257b0772f4ecfde836a65a9b39c1931c5972fc0ba61733a83a92ea1fb7d776e8
0.0,0.1139822796455929,2023-11-22,0.2503633716085114,True,URB.  LA CAPERUZA,DUARTE,False,,,,1986-04-02,088f8ef0eff3464af270f1db2195c0b37fdabf5ea1c003f5411bda27f1f32629
0.0,0.2999859997199944,2023-11-22,,True,SAN JERONIMO,SANTO DOMINGO DE GUZMAN,,,,,1976-08-19,ffd46e9ef13f23ac0f1ebb302e45d887419570e942575a0af0d6cbb8b8b62694
0.0,0.1159823196463929,2023-11-15,0.0488368818067472,True,VILLA JUANA,DISTRITO NACIONAL,False,,,,1992-04-27,1b76cc3e8460212e4ddb8108b9d4b3ca8aa16b3c43cf7a1e5c380f004a999b0d
0.0,0.1999839996799936,2024-01-31,0.0981519436530844,True,VILLA FARO,SANTO DOMINGO,False,195.0,2.0,Otros,1982-12-09,13573c301d8f50f5739994803dcf5c5ffa9cfc0b198dcf7084cbb22a8d871042
0.0,0.0199803996079921,2023-11-21,,True,SAN MIGUEL,SANTO DOMINGO OESTE,,,,,2003-10-06,38637b8d01e1602997b86d96311f02f51b5c5c6a3134d8b300ae02606d2f213d
0.0,0.0799815996319926,2023-05-26,0.1661828352807868,False,VISTA HERMOSA,SAN CRISTOBAL,False,,,,1996-07-31,b9f3911e6f7155ffcf49b7c8d6b18869f0960205763dcd0484db8e8c33f03881
0.0,0.1999839996799936,2023-08-02,0.1010934271970782,True,BARACOA,SANTIAGO,False,,,,1979-08-06,28e703c5fc7aaaf0cbd4179d85507b2779560f255bd12db225f097fa38406f3c
0.0,0.0199803996079921,2023-05-30,0.0810262877220069,True,URB.  VILLA PANTOJA,SANTO DOMINGO,False,,,,1999-12-16,66fc728942878da9b5908a4164ce93a4d85afbed45e658b76d92230720444e9d
0.0,0.0139802796055921,2023-08-18,0.0816276613480096,True,EL ALMIRANTE,SANTO DOMINGO,False,,,,1994-11-02,14a6dd0d7555bf4e43f60431c252a51cde82915a0f3e049fb13ef086cb85a83a
0.0,0.0799815996319926,2024-02-14,0.2173738398155545,True,EL MIRADOR,LA VEGA,False,249.0,6.0,Chofer,1983-02-04,2e37c9c48f7e41cc4e355f86b6b6fb1ad7f62700a83a9d5e210f3d06e41ddaca
0.0,0.009980199603992,2023-09-16,0.4001995298412276,True,HERRERA,SANTO DOMINGO,True,,,,1995-06-03,1edc20dc8e0f26ba05a4397f6ee5072f2739dfb5df788fcf370fed952df39b68
0.0,0.1799835996719934,2024-02-15,0.009772824703704,True,VILLA FARO,SANTO DOMINGO,False,76.0,1.0,Medico,1996-12-02,62afa935f74eb9559328902f56881604f1141da3fb83f59134fb43f3098b9c37
0.0,0.0719814396287925,2023-10-30,0.0724288838256486,True,BUENOS AIRES DE HERRERA,SANTO DOMINGO,False,,,,1968-12-16,ee9b94c72f5a18904a7618c1737ce8e8a289fae3e083fe932863faeac0251c78
0.0,0.0199803996079921,2024-02-07,,True,PALMAREJITO,SANTO DOMINGO,True,285.0,6.0,Mecanico,1992-07-30,45b5f5023d7c327aee686d9d0c83bce3791688b9f041ebe0e8531e1eca72b8af
0.0,0.009980199603992,2023-11-27,,True,PEKIN,SANTIAGO,,,,,1996-04-13,357d335c245a11f7c62941697a6b34b2532a4d38572001e72742de6176c9336c
0.0,0.009980199603992,2023-09-22,,True,VILLA OLIMPICA,SANTIAGO,,,,,2001-05-28,5a20858358dc791a1e4b9816811609fd56e70d463428f3c29d2235d55efa2b45
0.0,0.0219804396087921,2023-11-17,0.1688396498922612,True,BUENOS AIRES DE HERRERA,SANTO DOMINGO,False,,,,1997-01-16,0c29a145175dff46ca1420dc022ffac52d244a4f6ac6ef366d7e5001e2d95129
0.0,0.0359807196143922,2023-10-27,0.2303459346486921,True,MICHES O HIGUEY,MICHES,,,,,1994-12-02,86dac8724200f274d8dd80cfad75b91d730bbfb5d9a0a78d04f6424f05fd8284
0.0,0.0159803196063921,2023-11-21,0.082720914781302,True,LA BARRANQUITA,SANTIAGO,False,,,,1980-12-26,f38b1eee330b20a88179cb12da8462b7e46ac1e5c89eb2cbf64989b69bdc76bd
0.0,0.009980199603992,2023-09-28,,True,ENSANCHE NACO,DISTRITO NACIONAL,True,,,,1994-03-07,fe26141d35040d4e9a9fdb9a6beb701a86f7892552bf88b35d870ea73b8336f4
0.0,0.0719814396287925,2023-11-17,0.1137372721255247,True,BRISA ORIENTAL,SANTO DOMINGO,False,,,,2001-05-25,ac223e4780b5860ae97ae57dc4df42c1525517cdfaeddcb58cff767bbeb04f41
0.0,0.0299805996119922,2023-06-10,,True,,Moca,,,,,2001-11-01,8d86a5b15fe7f40de1dc7e34fc3cd1f306c7f9d7cbf2b028bb354fa5afbe939f
0.0,0.0499809996199924,2023-10-30,0.2488644026734537,True,,,False,,,,1988-12-02,d01621600fd27c677c3b2c7ad7dbc20f99ee0ff6e3eaecaa473376aee288c6fe
0.0,0.0899817996359927,2023-09-04,0.0780275372317684,True,GUARICANO,SANTO DOMINGO,False,280.0,6.0,Licenciado,1997-09-13,80a684c4b3fd9171f7713935ae5530b3fc9271f1f2a5e9de9b16cea528840be1
0.0,0.011980239604792,2023-07-19,0.2224299235108994,True,INDEPENDENCIA,SAN PEDRO DE MACORIS,False,,,,1993-06-29,43b732854afe9f9ed014b84ddbfad715f4be16a0a13344ca554ccf19f90ce244
